scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-E-04,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8435.896999999999,1.0,1.0,3.3333333333333335,-1.0
SC-E-04,no_context,multiple_hard,hard,none,high,,,,0.0,1.8,0.15,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,10914.108999999999,0.0,0.5,23.0,-1.0
SC-E-04,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8758.069666666668,1.0,1.0,3.0,-1.0
SC-E-05,full,multiple_hard,hard,none,high,0.9072836011519266,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20453.519333333334,1.0,1.0,11.0,-1.0
SC-E-05,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.20000000000000004,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,8572.407333333334,0.0,0.75,26.0,-1.0
SC-E-05,no_memory,multiple_hard,hard,none,high,0.9072836011519266,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8363.199999999999,1.0,1.0,11.0,-1.0
SC-F-01,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6320.497666666667,1.0,1.0,23.0,-1.0
SC-F-01,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7117.852,1.0,1.0,23.0,-1.0
SC-F-01,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7084.220666666667,1.0,1.0,23.0,-1.0
SC-F-02,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7522.992000000001,1.0,1.0,23.0,-1.0
SC-F-02,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7508.776999999999,1.0,1.0,23.0,-1.0
SC-F-02,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7104.875,1.0,1.0,23.0,-1.0
SC-F-03,full,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7634.379333333333,1.0,1.0,22.333333333333332,-1.0
SC-F-03,no_context,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11687.331,1.0,1.0,22.333333333333332,-1.0
SC-F-03,no_memory,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8354.964333333333,1.0,1.0,22.666666666666668,-1.0
SC-F-04,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8041.093666666667,1.0,1.0,20.0,-1.0
SC-F-04,no_context,soft_tradeoff,medium,none,low,0.6608397947263838,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,6637.002,0.0,0.75,20.0,-1.0
SC-F-04,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6749.007999999999,1.0,1.0,20.0,-1.0
SC-G-01,full,ambiguous_role,hard,none,low,0.3316685127789668,0.8000000000000002,1.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7808.068666666666,0.0,0.5,29.0,-1000001.0
SC-G-01,no_context,ambiguous_role,hard,none,low,0.3316685127789668,0.8000000000000002,1.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7320.213,0.0,0.5,29.0,-1000001.0
SC-G-01,no_memory,ambiguous_role,hard,none,low,0.3316685127789668,0.8000000000000002,1.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7965.593666666667,0.0,0.5,29.0,-1000001.0
SC-G-02,full,ambiguous_role,hard,none,low,0.6477522099264775,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6232.876666666667,0.0,0.5,16.0,-1000001.0
SC-G-02,no_context,ambiguous_role,hard,none,low,0.4610028261682071,0.6,1.6000000000000003,0.6,0.4000000000000001,0.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,6679.299333333333,0.0,0.25,17.0,-1000001.0
SC-G-02,no_memory,ambiguous_role,hard,none,low,0.6477522099264775,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6479.995666666667,0.0,0.5,16.0,-1000001.0
SC-H-01,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8709.888333333334,1.0,1.0,3.0,-1.0
SC-H-01,no_context,no_match,hard,none,high,,,,0.0,1.3999999999999997,0.13333333333333333,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,7717.370333333333,0.0,0.5,21.0,-1.0
SC-H-01,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,7903.487,1.0,1.0,3.0,-1.0
SC-H-02,full,no_match,hard,none,high,,,,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15736.102999999997,0.6666666666666666,0.8333333333333334,9.333333333333334,-1.0
SC-H-02,no_context,no_match,hard,none,high,,,,0.0,1.6000000000000003,0.20000000000000004,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,8392.912,0.0,0.5,22.0,-1.0
SC-H-02,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,9627.688333333334,1.0,1.0,2.6666666666666665,-1.0
SC-H-03,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8207.608999999999,1.0,1.0,3.0,-1.0
SC-H-03,no_context,no_match,hard,none,high,,,,0.0,1.6000000000000003,0.20000000000000004,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8895.983999999999,0.0,0.5,18.0,-1.0
SC-H-03,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8096.048333333333,1.0,1.0,3.0,-1.0
