scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,evidence_resolution_rate,abstention_rate,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-C-05,no_context,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,28.355,1.0,1.0,23.0,-1.0
SC-C-05,no_memory,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.939,1.0,1.0,23.0,-1.0
SC-C-05,one_shot,profile_dialogue_conflict,medium,low,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.476,1.0,1.0,23.0,-1.0
SC-C-05,profile_only,profile_dialogue_conflict,medium,low,medium,0.5087403079104241,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.401,0.0,0.75,20.0,-1.0
SC-D-01,full,preference_change,medium,high,high,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,15.562,1.0,1.0,26.0,-2.0
SC-D-01,no_context,preference_change,medium,high,high,0.49125969208957576,0.6,1.8,0.6,0.4,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,22.449,0.0,0.75,26.0,-2.0
SC-D-01,no_memory,preference_change,medium,high,high,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.906,0.0,0.0,0.0,-1003.0
SC-D-01,one_shot,preference_change,medium,high,high,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.958,0.0,0.0,0.0,-1003.0
SC-D-01,profile_only,preference_change,medium,high,high,0.44685352999185624,0.6,1.8,0.6,0.4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,17.805,0.0,0.75,22.0,-2.0
SC-D-02,full,preference_change,medium,high,medium,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,13.624,1.0,1.0,29.0,-2.0
