run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected
run-c2cdcf4b8e0a7098,SC-B-02,one_shot,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.6,1,1.0,False,False,True
run-b0a0afcd178beee6,SC-B-02,one_shot,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.689,1,1.0,False,False,True
run-20d31712f70af6b3,SC-B-03,one_shot,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.549,1,1.0,False,False,True
run-5e96391983b7bd55,SC-B-03,one_shot,1,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.643,1,1.0,False,False,True
run-107ffa978f3b04e7,SC-B-03,one_shot,2,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.554,1,1.0,False,False,True
run-763c2c34f4291423,SC-B-04,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.776,1,1.0,False,False,True
run-534aadca4e3a592a,SC-B-04,one_shot,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.097,1,1.0,False,False,True
run-c7706605e2b88fe1,SC-B-04,one_shot,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.772,1,1.0,False,False,True
run-2499a3db3339ed0e,SC-B-05,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.59,1,1.0,False,False,True
run-f3dc8abf667547cf,SC-B-05,one_shot,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.6,1,1.0,False,False,True
run-aa80f41120f1c57a,SC-B-05,one_shot,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.658,1,1.0,False,False,True
run-6e2b598f41173726,SC-C-01,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.767,1,1.0,False,False,False
run-4dfdfc4ca6201548,SC-C-01,one_shot,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.65,1,1.0,False,False,False
run-ef3a768c98d8234a,SC-C-01,one_shot,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.737,1,1.0,False,False,False
run-e442e4a8a8f1f605,SC-C-02,one_shot,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.697,1,1.0,False,False,False
run-9881630903c4f8c5,SC-C-02,one_shot,1,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.842,1,1.0,False,False,False
run-d7875f77cba4e262,SC-C-02,one_shot,2,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.788,1,1.0,False,False,False
run-aebfbe2e372483e2,SC-C-03,one_shot,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.394,1,1.0,False,False,False
run-18a86c7a2b711bbe,SC-C-03,one_shot,1,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.635,1,1.0,False,False,False
run-04d7c11449bbda52,SC-C-03,one_shot,2,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.264,1,1.0,False,False,False
run-6387dbd87208f69d,SC-C-04,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.252,1,1.0,False,False,False
run-11325b9bcb805067,SC-C-04,one_shot,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.485,1,1.0,False,False,False
run-930fc2a70f53d4ab,SC-C-04,one_shot,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.095,1,1.0,False,False,False
run-88a3615477b4401c,SC-C-05,one_shot,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.844,1,1.0,False,False,False
run-6bbe8d08165fc2ec,SC-C-05,one_shot,1,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.027,1,1.0,False,False,False
run-87196b01e257f3ab,SC-C-05,one_shot,2,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.095,1,1.0,False,False,False
run-e88b2c938bf71de8,SC-D-01,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.63,0,0.0,False,False,False
run-ed5ab9b189ee8be5,SC-D-01,one_shot,1,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.704,0,0.0,False,False,False
run-966d8e8ca5e76b62,SC-D-01,one_shot,2,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.869,0,0.0,False,False,False
run-cd3af680efa53fe4,SC-D-02,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,19.593,1,1.0,False,False,False
run-1c639af9ebd29730,SC-D-02,one_shot,1,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,20.551,1,1.0,False,False,False
run-614c3aea11e4fe4b,SC-D-02,one_shot,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,19.874,1,1.0,False,False,False
run-3e6589835b9a4c55,SC-D-03,one_shot,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,19.476,1,1.0,False,False,False
run-0b02adfe3cbcc7c7,SC-D-03,one_shot,1,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,20.242,1,1.0,False,False,False
run-b48f92cfd5e4b6b9,SC-D-03,one_shot,2,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,19.165,1,1.0,False,False,False
run-a0d9daa053998ca9,SC-D-04,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.539,1,1.0,False,False,False
run-e77b63420ca15c3c,SC-D-04,one_shot,1,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,19.688,1,1.0,False,False,False
run-db41b9ad4c1da0f3,SC-D-04,one_shot,2,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.806,1,1.0,False,False,False
run-64bbcb177c374a48,SC-D-05,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.757,0,0.0,False,False,False
run-7b5b672c176af3db,SC-D-05,one_shot,1,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.641,0,0.0,False,False,False
run-f3b5299ff242357f,SC-D-05,one_shot,2,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.736,0,0.0,False,False,False
run-01bcf848a7dd04e7,SC-D-06,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.776,0,0.0,False,False,False
run-27c8a333f8bc760f,SC-D-06,one_shot,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.744,0,0.0,False,False,False
run-9a3bc0d92af7a540,SC-D-06,one_shot,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.732,0,0.0,False,False,False
run-b64d7b393aa6ff3f,SC-D-07,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.77,0,0.0,False,False,False
run-29f6d36bd7ee0058,SC-D-07,one_shot,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.719,0,0.0,False,False,False
run-8dd57bf82ab25a77,SC-D-07,one_shot,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.702,0,0.0,False,False,False
run-449d04adb88024f4,SC-D-08,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.774,0,0.0,False,False,False
run-329c73d08183205d,SC-D-08,one_shot,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.737,0,0.0,False,False,False
run-d9597c33817b99b2,SC-D-08,one_shot,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.799,0,0.0,False,False,False
run-15346970b6f543ef,SC-D-09,one_shot,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.751,0,0.0,False,False,False
run-be061ddac99b1baf,SC-D-09,one_shot,1,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.775,0,0.0,False,False,False
run-ce79b85647da51ff,SC-D-09,one_shot,2,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.732,0,0.0,False,False,False
run-85a77e83113ed865,SC-D-10,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.742,0,0.0,False,False,False
run-0e65a695da41737e,SC-D-10,one_shot,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.7,0,0.0,False,False,False
run-7ccb9a4ab66d1c10,SC-D-10,one_shot,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.792,0,0.0,False,False,False
run-362373c25553c5d3,SC-D-11,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.662,0,0.0,False,False,False
run-21b15e2192ff22bd,SC-D-11,one_shot,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.657,0,0.0,False,False,False
run-93f87831f4d6b6f5,SC-D-11,one_shot,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.659,0,0.0,False,False,False
run-50311bc5c6d60b83,SC-D-12,one_shot,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.664,0,0.0,False,False,False
run-922533c54754408f,SC-D-12,one_shot,1,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.666,0,0.0,False,False,False
run-baca608c3e5c83c6,SC-D-12,one_shot,2,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.667,0,0.0,False,False,False
run-a44f1dab6fb78266,SC-E-01,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.172,1,1.0,False,False,False
run-2c708fa6835f4d05,SC-E-01,one_shot,1,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.153,1,1.0,False,False,False
run-d54f327a31dff217,SC-E-01,one_shot,2,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.498,1,1.0,False,False,False
run-d569b99352014bc2,SC-E-02,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.375,0,0.25,False,True,False
run-8a1341f4fbf6ce64,SC-E-02,one_shot,1,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.285,0,0.25,False,True,False
run-bbaa3e47256a8237,SC-E-02,one_shot,2,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.651,0,0.25,False,True,False
run-4be49bd9b510d131,SC-E-03,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.154,1,1.0,False,False,False
run-3f755872513094d8,SC-E-03,one_shot,1,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.126,1,1.0,False,False,False
run-2bfd16c18ed1bcee,SC-E-03,one_shot,2,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.462,1,1.0,False,False,False
run-be3e963a52e52d77,SC-E-04,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.766,0,0.25,False,True,False
run-c65884c726024467,SC-E-04,one_shot,1,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.861,0,0.25,False,True,False
run-2cb2f7f3c3373d1b,SC-E-04,one_shot,2,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.437,0,0.25,False,True,False
run-1e8989019d7a280c,SC-E-05,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,12.128,1,1.0,False,False,False
run-1f2172a497bd3330,SC-E-05,one_shot,1,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,11.83,1,1.0,False,False,False
run-84342e624d0dd77c,SC-E-05,one_shot,2,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,12.049,1,1.0,False,False,False
run-68b12d2ebb753f1f,SC-F-01,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.013,1,1.0,False,False,False
run-49b4882199b935a6,SC-F-01,one_shot,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.68,1,1.0,False,False,False
run-acf6352468e01fed,SC-F-01,one_shot,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.42,1,1.0,False,False,False
run-18218cc6270495a4,SC-F-02,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.626,1,1.0,False,False,False
run-26f86e7b34c2801f,SC-F-02,one_shot,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.767,1,1.0,False,False,False
run-4ced1b66733d9b4e,SC-F-02,one_shot,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,23.399,1,1.0,False,False,False
run-52d76376cd579b55,SC-F-03,one_shot,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.265,1,1.0,False,False,False
run-0dad2a35f7f82e79,SC-F-03,one_shot,1,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.033,1,1.0,False,False,False
run-9d0a0b53f4eb4e90,SC-F-03,one_shot,2,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.005,1,1.0,False,False,False
run-eab0f8fb26965ec1,SC-F-04,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.138,1,1.0,False,False,False
run-28524ff0e61110bc,SC-F-04,one_shot,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.127,1,1.0,False,False,False
run-e01c0cff04a546dd,SC-F-04,one_shot,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.489,1,1.0,False,False,False
run-e566cb98e35df73e,SC-G-01,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.779,1,1.0,False,False,True
run-fa3bf5a85125ed1b,SC-G-01,one_shot,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.751,1,1.0,False,False,True
run-db4508e8bc39a4f9,SC-G-01,one_shot,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.741,1,1.0,False,False,True
run-111045cc6fcbdcaa,SC-G-02,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.674,1,1.0,False,False,True
run-e63107ff978bc4f4,SC-G-02,one_shot,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.65,1,1.0,False,False,True
run-2a65cfaa04f28179,SC-G-02,one_shot,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.625,1,1.0,False,False,True
run-77abeeeb7dacb77d,SC-H-01,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,7.947,1,1.0,True,True,False
run-3744628baefcff73,SC-H-01,one_shot,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,8.182,1,1.0,True,True,False
run-efc2e6af74a17954,SC-H-01,one_shot,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,7.849,1,1.0,True,True,False
run-ac6dca81e64684e9,SC-H-02,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,10.377,1,1.0,True,True,False
run-d06ce49ced1744a9,SC-H-02,one_shot,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,9.69,1,1.0,True,True,False
run-26cbd55c6abe3039,SC-H-02,one_shot,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,10.027,1,1.0,True,True,False
run-9d73b6f7a32d7b2a,SC-H-03,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.764,1,1.0,True,True,False
run-b8ca6f8eaa0ecd4d,SC-H-03,one_shot,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.941,1,1.0,True,True,False
run-5a5cb801ddb83279,SC-H-03,one_shot,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.376,1,1.0,True,True,False
run-6ce99901f73c63b9,SC-A-01,profile_only,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,19.18,1,1.0,False,False,False
run-78878bf771cd98d0,SC-A-01,profile_only,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.895,1,1.0,False,False,False
run-a8d8a03cfaab1e7e,SC-A-01,profile_only,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.911,1,1.0,False,False,False
run-478775bafa0a456d,SC-A-02,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,21.266,0,0.75,False,False,False
run-d79f4986676378fe,SC-A-02,profile_only,1,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,21.257,0,0.75,False,False,False
run-85b12519c2844777,SC-A-02,profile_only,2,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,22.543,0,0.75,False,False,False
run-0c4ae953b968e07d,SC-A-03,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,20,1.0,1.0,1,19.317,0,0.75,False,False,False
run-4a3969140f244cc1,SC-A-03,profile_only,1,complete,easy,none,medium,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,20,1.0,1.0,1,78.807,0,0.75,False,False,False
run-075ce0c733d5a350,SC-A-03,profile_only,2,complete,easy,none,medium,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,20,1.0,1.0,1,20.668,0,0.75,False,False,False
run-bfc80848b1c05206,SC-A-04,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,1,24.336,0,0.75,False,False,False
run-75b447031f448608,SC-A-04,profile_only,1,complete,medium,none,medium,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,1,23.298,0,0.75,False,False,False
run-7d1c4c7c0508e949,SC-A-04,profile_only,2,complete,medium,none,medium,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,1,23.154,0,0.75,False,False,False
run-501baea78335bcf9,SC-A-05,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,22.513,0,0.75,False,False,False
run-4853f7cf18b68804,SC-A-05,profile_only,1,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,22.594,0,0.75,False,False,False
run-e10b5510c1d57a06,SC-A-05,profile_only,2,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,22.936,0,0.75,False,False,False
run-a5201b108ab1799d,SC-A-06,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.2,0.0,1.0,1.0,22,1.0,1.0,1,18.953,0,0.75,False,False,False
run-c6dc56566e1483b4,SC-A-06,profile_only,1,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.2,0.0,1.0,1.0,22,1.0,1.0,1,18.898,0,0.75,False,False,False
run-b43964ab08b92a31,SC-A-06,profile_only,2,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.2,0.0,1.0,1.0,22,1.0,1.0,1,20.076,0,0.75,False,False,False
run-6aeefe8c31ed2df1,SC-B-01,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.708,1,1.0,False,False,True
run-02c1646fe0ed8a40,SC-B-01,profile_only,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.714,1,1.0,False,False,True
run-f257afa009022b2d,SC-B-01,profile_only,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.71,1,1.0,False,False,True
run-efa8c45d806f6306,SC-B-02,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.573,1,1.0,False,False,True
run-58b113aae1852c20,SC-B-02,profile_only,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.556,1,1.0,False,False,True
run-d6b8310f1e25d209,SC-B-02,profile_only,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.53,1,1.0,False,False,True
run-1774812b56a0267a,SC-B-03,profile_only,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.522,1,1.0,False,False,True
run-03f3e60efce7f466,SC-B-03,profile_only,1,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.52,1,1.0,False,False,True
run-614d4c6a6aa1e12e,SC-B-03,profile_only,2,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.559,1,1.0,False,False,True
run-79c810cb3ce90fd8,SC-B-04,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.601,1,1.0,False,False,True
run-92e30149a02e7200,SC-B-04,profile_only,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.598,1,1.0,False,False,True
run-fbd4a584cbce68e5,SC-B-04,profile_only,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.6,1,1.0,False,False,True
run-5d26de5938dd91c3,SC-B-05,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.516,1,1.0,False,False,True
run-beb4c9ef9b9ac2ee,SC-B-05,profile_only,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.535,1,1.0,False,False,True
run-57c3c93c98c56c6c,SC-B-05,profile_only,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.513,1,1.0,False,False,True
