scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,no_memory,3.0,salary_preference,25,0.7233023199999999,0.48456000000000005,0.05550436000000001,0.05143076000000001,0.07110548186821801,0,0.0,12,salary_meets_min
variant_rank,no_memory,3.0,work_mode_preference,25,0.7233023199999999,0.4,0.05610144,0.043256199999999995,0.059803762277438846,0,0.0,13,work_mode_not_specified
variant_rank,no_memory,4.0,experience_fit,24,0.7059297083333332,0.7874999999999998,0.08352924999999999,0.066945875,0.09483362749820523,0,0.0,3,experience_in_range
variant_rank,no_memory,4.0,industry_preference,24,0.7059297083333332,0.0,0.0,0.0,0.0,0,0.0,24,industry_not_specified
variant_rank,no_memory,4.0,location_preference,24,0.7059297083333332,0.625,0.089040625,0.07136470833333333,0.10109322145093176,0,0.0,9,location_match
variant_rank,no_memory,4.0,preferred_skill_match,24,0.7059297083333332,0.4166583333333333,0.11932754166666665,0.047404125,0.0671513387811924,0,0.0,8,preferred_skill_coverage
variant_rank,no_memory,4.0,required_skill_match,24,0.7059297083333332,0.5833291666666667,0.298318125,0.17228149999999998,0.24404908585976423,9,0.375,3,required_skill_coverage
variant_rank,no_memory,4.0,role_match,24,0.7059297083333332,0.8958333333333334,0.298318125,0.26844966666666664,0.3802781827959382,15,0.625,0,role_exact
variant_rank,no_memory,4.0,salary_preference,24,0.7059297083333332,0.38425,0.05302775000000001,0.040621750000000005,0.05754361874910469,0,0.0,12,salary_not_specified
variant_rank,no_memory,4.0,work_mode_preference,24,0.7059297083333332,0.3541666666666667,0.058439,0.03886208333333334,0.05505092486486351,0,0.0,13,work_mode_not_specified
variant_rank,no_memory,5.0,experience_fit,24,0.6940546666666667,0.85,0.08352924999999999,0.07171612499999998,0.10332921662270596,0,0.0,3,experience_in_range
variant_rank,no_memory,5.0,industry_preference,24,0.6940546666666667,0.0,0.0,0.0,0.0,0,0.0,24,industry_not_specified
variant_rank,no_memory,5.0,location_preference,24,0.6940546666666667,0.375,0.089040625,0.040634875,0.058547081305795313,0,0.0,15,location_mismatch
variant_rank,no_memory,5.0,preferred_skill_match,24,0.6940546666666667,0.44443750000000004,0.11932754166666665,0.05358412499999999,0.07720447332678884,0,0.0,8,preferred_skill_coverage
variant_rank,no_memory,5.0,required_skill_match,24,0.6940546666666667,0.6249958333333333,0.298318125,0.18425466666666668,0.2654757262156103,11,0.4583333333333333,3,required_skill_coverage
variant_rank,no_memory,5.0,role_match,24,0.6940546666666667,0.8541666666666666,0.298318125,0.2564765,0.36953357180318164,13,0.5416666666666666,0,role_exact
variant_rank,no_memory,5.0,salary_preference,24,0.6940546666666667,0.461125,0.05302775000000001,0.04902000000000001,0.07062844233211217,0,0.0,12,salary_not_specified
variant_rank,no_memory,5.0,work_mode_preference,24,0.6940546666666667,0.3541666666666667,0.058439,0.038368375,0.05528148839380568,0,0.0,14,work_mode_not_specified
variant_rank,one_shot,1.0,experience_fit,21,0.776278,0.838095238095238,0.07671514285714286,0.06491271428571428,0.08362044819731371,0,0.0,1,experience_in_range
variant_rank,one_shot,1.0,industry_preference,21,0.776278,0.0,0.0,0.0,0.0,0,0.0,21,industry_not_specified
variant_rank,one_shot,1.0,location_preference,21,0.776278,0.7142857142857143,0.10340890476190477,0.07773438095238097,0.10013729740167951,0,0.0,6,location_match
variant_rank,one_shot,1.0,preferred_skill_match,21,0.776278,0.579352380952381,0.10959319047619048,0.06528676190476189,0.08410229570432486,0,0.0,1,preferred_skill_coverage
variant_rank,one_shot,1.0,required_skill_match,21,0.776278,0.5952380952380952,0.27398219047619043,0.1636530476190476,0.21081757774798152,7,0.3333333333333333,1,required_skill_coverage
variant_rank,one_shot,1.0,role_match,21,0.776278,0.9285714285714286,0.27398219047619043,0.2548674285714286,0.32831978823492175,14,0.6666666666666666,0,role_exact
variant_rank,one_shot,1.0,salary_preference,21,0.776278,0.7197142857142858,0.0808041904761905,0.07595466666666668,0.09784467248417021,0,0.0,5,salary_meets_min
variant_rank,one_shot,1.0,work_mode_preference,21,0.776278,0.6904761904761905,0.08151500000000002,0.073869,0.09515792022960846,0,0.0,5,work_mode_match
variant_rank,one_shot,2.0,experience_fit,21,0.7404788095238095,0.8809523809523809,0.07671514285714286,0.06765004761904762,0.09135986978824191,0,0.0,1,experience_in_range
variant_rank,one_shot,2.0,industry_preference,21,0.7404788095238095,0.0,0.0,0.0,0.0,0,0.0,21,industry_not_specified
variant_rank,one_shot,2.0,location_preference,21,0.7404788095238095,0.6190476190476191,0.10340890476190477,0.06791600000000002,0.09171903250502975,0,0.0,8,location_match
variant_rank,one_shot,2.0,preferred_skill_match,21,0.7404788095238095,0.6666571428571427,0.10959319047619048,0.07296685714285715,0.09854010162665021,0,0.0,1,preferred_skill_coverage
