scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-E-01,one_shot,multiple_hard,hard,none,high,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.139,1.0,1.0,13.0,-1.0
SC-E-01,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.983,0.0,0.75,18.0,-1.0
SC-E-02,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.688,1.0,1.0,3.0,-1.0
SC-E-02,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,1.2,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,22.369,0.0,0.5,25.0,-1.0
SC-E-02,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,11.701,1.0,1.0,3.0,-1.0
SC-E-02,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,11.016,1.0,1.0,3.0,-1.0
SC-E-02,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.156,0.0,0.5,18.0,-1.0
SC-E-03,full,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.25,1.0,1.0,13.0,-1.0
SC-E-03,no_context,multiple_hard,hard,none,high,0.651615141503056,0.4,1.2,0.4,1.0,0.15,0.2,1.0,1.0,1.0,1.0,1.0,1.0,21.477,0.0,0.75,27.0,-1.0
SC-E-03,no_memory,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.052,1.0,1.0,13.0,-1.0
SC-E-03,one_shot,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.283,1.0,1.0,13.0,-1.0
SC-E-03,profile_only,multiple_hard,hard,none,high,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.622,0.0,0.75,18.0,-1.0
SC-E-04,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.376,1.0,1.0,3.0,-1.0
SC-E-04,no_context,multiple_hard,hard,none,high,,,,0.0,1.8,0.15,0.2,1.0,1.0,1.0,1.0,1.0,1.0,25.45,0.0,0.5,23.0,-1.0
SC-E-04,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.449,1.0,1.0,3.0,-1.0
SC-E-04,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,14.848,1.0,1.0,3.0,-1.0
SC-E-04,profile_only,multiple_hard,hard,none,high,,,,0.0,2.4,0.1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.487,0.0,0.5,13.0,-1.0
SC-E-05,full,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.64,1.0,1.0,11.0,-1.0
SC-E-05,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,24.569,0.0,0.75,26.0,-1.0
SC-E-05,no_memory,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.225,1.0,1.0,11.0,-1.0
SC-E-05,one_shot,multiple_hard,hard,none,high,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,14.08,1.0,1.0,11.0,-1.0
SC-E-05,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.673,0.0,0.75,18.0,-1.0
SC-F-01,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.63,1.0,1.0,23.0,-1.0
SC-F-01,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,21.195,1.0,1.0,23.0,-1.0
SC-F-01,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.431,1.0,1.0,23.0,-1.0
SC-F-01,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.95,1.0,1.0,23.0,-1.0
SC-F-01,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,15.709,1.0,1.0,18.0,-1.0
SC-F-02,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.685,1.0,1.0,23.0,-1.0
SC-F-02,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.019,1.0,1.0,23.0,-1.0
SC-F-02,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.865,1.0,1.0,23.0,-1.0
SC-F-02,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,22.115,1.0,1.0,23.0,-1.0
SC-F-02,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.825,1.0,1.0,18.0,-1.0
SC-F-03,full,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,19.339,1.0,1.0,22.0,-1.0
SC-F-03,no_context,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.47,1.0,1.0,22.0,-1.0
SC-F-03,no_memory,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.055,1.0,1.0,22.0,-1.0
SC-F-03,one_shot,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,18.979,1.0,1.0,22.0,-1.0
SC-F-03,profile_only,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,16.938,1.0,1.0,18.0,-1.0
SC-F-04,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28.055,1.0,1.0,20.0,-1.0
SC-F-04,no_context,soft_tradeoff,medium,none,low,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,23.311,0.0,0.75,20.0,-1.0
SC-F-04,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,49.538,1.0,1.0,20.0,-1.0
SC-F-04,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.986,1.0,1.0,20.0,-1.0
SC-F-04,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,25.141,1.0,1.0,18.0,-1.0
SC-G-01,full,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,23.767,1.0,1.0,25.0,-2.0
SC-G-01,no_context,ambiguous_role,hard,none,low,0.7860137352654724,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,1.0,2.0,2.0,23.839,0.0,0.75,25.0,-2.0
SC-G-01,no_memory,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,18.345,1.0,1.0,21.0,-2.0
SC-G-01,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,1.0,1.0,1.012,0.0,0.25,0.0,-1001.0
SC-G-01,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,2.0,2.0,0.777,0.0,0.5,0.0,-1002.0
SC-G-02,full,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,21.031,1.0,1.0,20.0,-2.0
SC-G-02,no_context,ambiguous_role,hard,none,low,0.6843515475204854,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,1.0,1.0,2.0,2.0,20.416,0.0,0.75,19.0,-2.0
SC-G-02,no_memory,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,20.203,1.0,1.0,20.0,-2.0
SC-G-02,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,1.0,1.0,0.897,0.0,0.25,0.0,-1001.0
SC-G-02,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,1.0,1.0,2.0,2.0,0.728,0.0,0.5,0.0,-1002.0
SC-H-01,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,9.886,1.0,1.0,3.0,-1.0
SC-H-01,no_context,no_match,hard,none,high,,,,0.0,1.4,0.13333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,21.354,0.0,0.5,21.0,-1.0
SC-H-01,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8.171,1.0,1.0,3.0,-1.0
SC-H-01,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8.835,1.0,1.0,3.0,-1.0
SC-H-01,profile_only,no_match,hard,none,high,,,,0.0,1.8,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,17.986,0.0,0.5,19.0,-1.0
SC-H-02,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.275,1.0,1.0,2.0,-1.0
SC-H-02,no_context,no_match,hard,none,high,,,,0.0,1.6,0.2,0.4,1.0,1.0,1.0,1.0,1.0,1.0,23.658,0.0,0.5,22.0,-1.0
SC-H-02,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,10.998,1.0,1.0,2.0,-1.0
SC-H-02,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8.698,1.0,1.0,2.0,-1.0
SC-H-02,profile_only,no_match,hard,none,high,,,,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,28.91,0.0,0.5,22.0,-1.0
SC-H-03,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.987,1.0,1.0,3.0,-1.0
SC-H-03,no_context,no_match,hard,none,high,,,,0.0,1.6,0.2,0.0,1.0,1.0,1.0,1.0,1.0,1.0,27.806,0.0,0.5,18.0,-1.0
SC-H-03,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.401,1.0,1.0,3.0,-1.0
SC-H-03,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,12.024,1.0,1.0,3.0,-1.0
SC-H-03,profile_only,no_match,hard,none,high,,,,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,24.903,0.0,0.5,13.0,-1.0
